participant_id,treatmentGroup,treatment_group_numeric,phase,trialNum,user_response,is_correct,csv_ground_truth_binary,csv_ai_probability,confidence,time_sec,userID,age,gender,education,residence,healthcareQualification,completionStatus,browserInfo,screenResolution,randomizationSeed,cognitive_score,big5_conscientiousness,big5_openness,big5_neuroticism,big5_extroversion,big5_agreeableness,trial_id_key,trialType,imageID,initial_decision,decision_revised,dropdown_choice,bbox_iou,initial_confidence,post_ai_confidence,csv_ground_truth_raw,csv_ai_prediction,csv_bbox_area_pct,csv_original_image_name,csv_overlay_path,ai_confidence,ai_prediction,ai_box_x,ai_box_y,ai_box_width,ai_box_height,user_box_x,user_box_y,user_box_width,user_box_height,timestamp_unix,original_response,original_final_decision
00gnk44z7t,control,0,baseline,1,0,,,,2.0,4.485,00gnk44z7t,36-45,male,elementary,budapest,none,completed,Synthetic Generator 2.0,1920x1080,886935,7,61,80,69,42,32,baseline_1,baseline,/annotation/baseline/1.png,,,,,,,,,,,,,,,,,,,,,,1763705129,0.0,
00gnk44z7t,control,0,baseline,2,1,,,,5.0,3.66,00gnk44z7t,36-45,male,elementary,budapest,none,completed,Synthetic Generator 2.0,1920x1080,886935,7,61,80,69,42,32,baseline_2,baseline,/annotation/baseline/2.png,,,,,,,,,,,,,,,,,,,,,,1763705134,1.0,
00gnk44z7t,control,0,baseline,3,1,,,,7.0,3.313,00gnk44z7t,36-45,male,elementary,budapest,none,completed,Synthetic Generator 2.0,1920x1080,886935,7,61,80,69,42,32,baseline_3,baseline,/annotation/baseline/3.png,,,,,,,,,,,,,,,,,,,,,,1763705138,1.0,
00gnk44z7t,control,0,baseline,4,1,,,,1.0,2.496,00gnk44z7t,36-45,male,elementary,budapest,none,completed,Synthetic Generator 2.0,1920x1080,886935,7,61,80,69,42,32,baseline_4,baseline,/annotation/baseline/4.png,,,,,,,,,,,,,,,,,,,,,,1763705141,1.0,
00gnk44z7t,control,0,baseline,5,1,,,,3.0,2.609,00gnk44z7t,36-45,male,elementary,budapest,none,completed,Synthetic Generator 2.0,1920x1080,886935,7,61,80,69,42,32,baseline_5,baseline,/annotation/baseline/5.png,,,,,,,,,,,,,,,,,,,,,,1763705145,1.0,
00gnk44z7t,control,0,experiment,1,0,,,,1.0,1.454,00gnk44z7t,36-45,male,elementary,budapest,none,completed,Synthetic Generator 2.0,1920x1080,886935,7,61,80,69,42,32,experiment_1,experiment,/annotation/experiment/1.png,,,,,,,,,,,,,,,,,,,,,,1763705147,0.0,
00gnk44z7t,control,0,experiment,2,0,,,,6.0,2.874,00gnk44z7t,36-45,male,elementary,budapest,none,completed,Synthetic Generator 2.0,1920x1080,886935,7,61,80,69,42,32,experiment_2,experiment,/annotation/experiment/2.png,,,,,,,,,,,,,,,,,,,,,,1763705151,0.0,
00gnk44z7t,control,0,experiment,3,1,,,,5.0,4.736,00gnk44z7t,36-45,male,elementary,budapest,none,completed,Synthetic Generator 2.0,1920x1080,886935,7,61,80,69,42,32,experiment_3,experiment,/annotation/experiment/3.png,,,,,,,,,,,,,,,,,,,,,,1763705157,1.0,
00gnk44z7t,control,0,experiment,4,0,,,,6.0,1.522,00gnk44z7t,36-45,male,elementary,budapest,none,completed,Synthetic Generator 2.0,1920x1080,886935,7,61,80,69,42,32,experiment_4,experiment,/annotation/experiment/4.png,,,,,,,,,,,,,,,,,,,,,,1763705160,0.0,
00gnk44z7t,control,0,experiment,5,1,,,,1.0,3.802,00gnk44z7t,36-45,male,elementary,budapest,none,completed,Synthetic Generator 2.0,1920x1080,886935,7,61,80,69,42,32,experiment_5,experiment,/annotation/experiment/5.png,,,,,,,,,,,,,,,,,,,,,,1763705164,1.0,
00gnk44z7t,control,0,posttest,1,0,,,,1.0,2.038,00gnk44z7t,36-45,male,elementary,budapest,none,completed,Synthetic Generator 2.0,1920x1080,886935,7,61,80,69,42,32,posttest_1,posttest,/annotation/post_experiment/1.png,,,,,,,,,,,,,,,,,,,,,,1763705167,0.0,
00gnk44z7t,control,0,posttest,2,1,,,,5.0,4.828,00gnk44z7t,36-45,male,elementary,budapest,none,completed,Synthetic Generator 2.0,1920x1080,886935,7,61,80,69,42,32,posttest_2,posttest,/annotation/post_experiment/2.png,,,,,,,,,,,,,,,,,,,,,,1763705173,1.0,
00gnk44z7t,control,0,posttest,3,1,,,,2.0,3.786,00gnk44z7t,36-45,male,elementary,budapest,none,completed,Synthetic Generator 2.0,1920x1080,886935,7,61,80,69,42,32,posttest_3,posttest,/annotation/post_experiment/3.png,,,,,,,,,,,,,,,,,,,,,,1763705178,1.0,
00gnk44z7t,control,0,posttest,4,0,,,,1.0,2.876,00gnk44z7t,36-45,male,elementary,budapest,none,completed,Synthetic Generator 2.0,1920x1080,886935,7,61,80,69,42,32,posttest_4,posttest,/annotation/post_experiment/4.png,,,,,,,,,,,,,,,,,,,,,,1763705182,0.0,
00gnk44z7t,control,0,posttest,5,0,,,,7.0,3.516,00gnk44z7t,36-45,male,elementary,budapest,none,completed,Synthetic Generator 2.0,1920x1080,886935,7,61,80,69,42,32,posttest_5,posttest,/annotation/post_experiment/5.png,,,,,,,,,,,,,,,,,,,,,,1763705186,0.0,
167bcacke8,treatment,1,baseline,1,0,,,,4.0,1.214,167bcacke8,18-25,male,bachelor,city,none,completed,Synthetic Generator 2.0,1920x1080,675596,10,88,85,30,53,72,baseline_1,baseline,/annotation/baseline/1.png,,,,,,,,,,,,,,,,,,,,,,1763701539,0.0,
167bcacke8,treatment,1,baseline,2,0,,,,3.0,3.724,167bcacke8,18-25,male,bachelor,city,none,completed,Synthetic Generator 2.0,1920x1080,675596,10,88,85,30,53,72,baseline_2,baseline,/annotation/baseline/2.png,,,,,,,,,,,,,,,,,,,,,,1763701543,0.0,
167bcacke8,treatment,1,baseline,3,1,,,,7.0,1.991,167bcacke8,18-25,male,bachelor,city,none,completed,Synthetic Generator 2.0,1920x1080,675596,10,88,85,30,53,72,baseline_3,baseline,/annotation/baseline/3.png,,,,,,,,,,,,,,,,,,,,,,1763701546,1.0,
167bcacke8,treatment,1,baseline,4,1,,,,2.0,4.697,167bcacke8,18-25,male,bachelor,city,none,completed,Synthetic Generator 2.0,1920x1080,675596,10,88,85,30,53,72,baseline_4,baseline,/annotation/baseline/4.png,,,,,,,,,,,,,,,,,,,,,,1763701552,1.0,
167bcacke8,treatment,1,baseline,5,0,,,,7.0,4.329,167bcacke8,18-25,male,bachelor,city,none,completed,Synthetic Generator 2.0,1920x1080,675596,10,88,85,30,53,72,baseline_5,baseline,/annotation/baseline/5.png,,,,,,,,,,,,,,,,,,,,,,1763701557,0.0,
167bcacke8,treatment,1,experiment,1,0,,,,,12.558,167bcacke8,18-25,male,bachelor,city,none,completed,Synthetic Generator 2.0,1920x1080,675596,10,88,85,30,53,72,experiment_1,experiment,/annotation/experiment/1.png,0.0,False,nincsen tünet,,6.0,6.0,,,,,,0.9797038125689124,0.0,,,,,,,,,1763701571,,0.0
167bcacke8,treatment,1,experiment,2,0,,,,,5.727,167bcacke8,18-25,male,bachelor,city,none,completed,Synthetic Generator 2.0,1920x1080,675596,10,88,85,30,53,72,experiment_2,experiment,/annotation/experiment/2.png,1.0,True,tünet,,4.0,4.0,,,,,,0.9418934226509301,0.0,,,,,,,,,1763701578,,0.0
167bcacke8,treatment,1,experiment,3,1,,,,,7.028,167bcacke8,18-25,male,bachelor,city,none,completed,Synthetic Generator 2.0,1920x1080,675596,10,88,85,30,53,72,experiment_3,experiment,/annotation/experiment/3.png,1.0,False,tünet,0.6672890368406509,5.0,6.0,,,,,,0.9794357222029431,1.0,21.0,4.0,100.0,100.0,49.0,90.0,100.0,100.0,1763701586,,1.0
167bcacke8,treatment,1,experiment,4,1,,,,,13.92,167bcacke8,18-25,male,bachelor,city,none,completed,Synthetic Generator 2.0,1920x1080,675596,10,88,85,30,53,72,experiment_4,experiment,/annotation/experiment/4.png,1.0,False,tünet,0.27272478173131287,5.0,6.0,,,,,,0.8945197993063294,1.0,87.0,24.0,100.0,100.0,31.0,87.0,100.0,100.0,1763701601,,1.0
167bcacke8,treatment,1,experiment,5,1,,,,,6.847,167bcacke8,18-25,male,bachelor,city,none,completed,Synthetic Generator 2.0,1920x1080,675596,10,88,85,30,53,72,experiment_5,experiment,/annotation/experiment/5.png,1.0,False,tünet,0.444457669579326,2.0,4.0,,,,,,0.17767597646597916,0.0,,,,,40.0,46.0,100.0,100.0,1763701608,,1.0
167bcacke8,treatment,1,posttest,1,0,,,,6.0,4.069,167bcacke8,18-25,male,bachelor,city,none,completed,Synthetic Generator 2.0,1920x1080,675596,10,88,85,30,53,72,posttest_1,posttest,/annotation/post_experiment/1.png,,,,,,,,,,,,,,,,,,,,,,1763701614,0.0,
167bcacke8,treatment,1,posttest,2,1,,,,5.0,1.767,167bcacke8,18-25,male,bachelor,city,none,completed,Synthetic Generator 2.0,1920x1080,675596,10,88,85,30,53,72,posttest_2,posttest,/annotation/post_experiment/2.png,,,,,,,,,,,,,,,,,,,,,,1763701616,1.0,
167bcacke8,treatment,1,posttest,3,1,,,,7.0,4.327,167bcacke8,18-25,male,bachelor,city,none,completed,Synthetic Generator 2.0,1920x1080,675596,10,88,85,30,53,72,posttest_3,posttest,/annotation/post_experiment/3.png,,,,,,,,,,,,,,,,,,,,,,1763701622,1.0,
167bcacke8,treatment,1,posttest,4,1,,,,5.0,4.171,167bcacke8,18-25,male,bachelor,city,none,completed,Synthetic Generator 2.0,1920x1080,675596,10,88,85,30,53,72,posttest_4,posttest,/annotation/post_experiment/4.png,,,,,,,,,,,,,,,,,,,,,,1763701627,1.0,
167bcacke8,treatment,1,posttest,5,1,,,,6.0,2.926,167bcacke8,18-25,male,bachelor,city,none,completed,Synthetic Generator 2.0,1920x1080,675596,10,88,85,30,53,72,posttest_5,posttest,/annotation/post_experiment/5.png,,,,,,,,,,,,,,,,,,,,,,1763701631,1.0,
0i5wtxfe7d,control,0,baseline,1,0,,,,5.0,1.872,0i5wtxfe7d,36-45,female,phd,city,none,completed,Synthetic Generator 2.0,1920x1080,183193,4,52,75,44,81,73,baseline_1,baseline,/annotation/baseline/1.png,,,,,,,,,,,,,,,,,,,,,,1763659159,0.0,
0i5wtxfe7d,control,0,baseline,2,1,,,,4.0,3.559,0i5wtxfe7d,36-45,female,phd,city,none,completed,Synthetic Generator 2.0,1920x1080,183193,4,52,75,44,81,73,baseline_2,baseline,/annotation/baseline/2.png,,,,,,,,,,,,,,,,,,,,,,1763659164,1.0,
0i5wtxfe7d,control,0,baseline,3,1,,,,7.0,3.848,0i5wtxfe7d,36-45,female,phd,city,none,completed,Synthetic Generator 2.0,1920x1080,183193,4,52,75,44,81,73,baseline_3,baseline,/annotation/baseline/3.png,,,,,,,,,,,,,,,,,,,,,,1763659169,1.0,
0i5wtxfe7d,control,0,baseline,4,1,,,,5.0,4.286,0i5wtxfe7d,36-45,female,phd,city,none,completed,Synthetic Generator 2.0,1920x1080,183193,4,52,75,44,81,73,baseline_4,baseline,/annotation/baseline/4.png,,,,,,,,,,,,,,,,,,,,,,1763659174,1.0,
0i5wtxfe7d,control,0,baseline,5,0,,,,3.0,4.252,0i5wtxfe7d,36-45,female,phd,city,none,completed,Synthetic Generator 2.0,1920x1080,183193,4,52,75,44,81,73,baseline_5,baseline,/annotation/baseline/5.png,,,,,,,,,,,,,,,,,,,,,,1763659179,0.0,
0i5wtxfe7d,control,0,experiment,1,0,,,,1.0,2.238,0i5wtxfe7d,36-45,female,phd,city,none,completed,Synthetic Generator 2.0,1920x1080,183193,4,52,75,44,81,73,experiment_1,experiment,/annotation/experiment/1.png,,,,,,,,,,,,,,,,,,,,,,1763659182,0.0,
0i5wtxfe7d,control,0,experiment,2,1,,,,7.0,4.728,0i5wtxfe7d,36-45,female,phd,city,none,completed,Synthetic Generator 2.0,1920x1080,183193,4,52,75,44,81,73,experiment_2,experiment,/annotation/experiment/2.png,,,,,,,,,,,,,,,,,,,,,,1763659188,1.0,
0i5wtxfe7d,control,0,experiment,3,1,,,,6.0,2.877,0i5wtxfe7d,36-45,female,phd,city,none,completed,Synthetic Generator 2.0,1920x1080,183193,4,52,75,44,81,73,experiment_3,experiment,/annotation/experiment/3.png,,,,,,,,,,,,,,,,,,,,,,1763659192,1.0,
0i5wtxfe7d,control,0,experiment,4,1,,,,3.0,1.891,0i5wtxfe7d,36-45,female,phd,city,none,completed,Synthetic Generator 2.0,1920x1080,183193,4,52,75,44,81,73,experiment_4,experiment,/annotation/experiment/4.png,,,,,,,,,,,,,,,,,,,,,,1763659195,1.0,
0i5wtxfe7d,control,0,experiment,5,0,,,,5.0,2.387,0i5wtxfe7d,36-45,female,phd,city,none,completed,Synthetic Generator 2.0,1920x1080,183193,4,52,75,44,81,73,experiment_5,experiment,/annotation/experiment/5.png,,,,,,,,,,,,,,,,,,,,,,1763659198,0.0,
0i5wtxfe7d,control,0,posttest,1,0,,,,4.0,2.162,0i5wtxfe7d,36-45,female,phd,city,none,completed,Synthetic Generator 2.0,1920x1080,183193,4,52,75,44,81,73,posttest_1,posttest,/annotation/post_experiment/1.png,,,,,,,,,,,,,,,,,,,,,,1763659202,0.0,
0i5wtxfe7d,control,0,posttest,2,0,,,,2.0,1.355,0i5wtxfe7d,36-45,female,phd,city,none,completed,Synthetic Generator 2.0,1920x1080,183193,4,52,75,44,81,73,posttest_2,posttest,/annotation/post_experiment/2.png,,,,,,,,,,,,,,,,,,,,,,1763659204,0.0,
0i5wtxfe7d,control,0,posttest,3,1,,,,4.0,1.367,0i5wtxfe7d,36-45,female,phd,city,none,completed,Synthetic Generator 2.0,1920x1080,183193,4,52,75,44,81,73,posttest_3,posttest,/annotation/post_experiment/3.png,,,,,,,,,,,,,,,,,,,,,,1763659206,1.0,
0i5wtxfe7d,control,0,posttest,4,0,,,,4.0,2.302,0i5wtxfe7d,36-45,female,phd,city,none,completed,Synthetic Generator 2.0,1920x1080,183193,4,52,75,44,81,73,posttest_4,posttest,/annotation/post_experiment/4.png,,,,,,,,,,,,,,,,,,,,,,1763659210,0.0,
0i5wtxfe7d,control,0,posttest,5,0,,,,6.0,3.84,0i5wtxfe7d,36-45,female,phd,city,none,completed,Synthetic Generator 2.0,1920x1080,183193,4,52,75,44,81,73,posttest_5,posttest,/annotation/post_experiment/5.png,,,,,,,,,,,,,,,,,,,,,,1763659214,0.0,
0fuefn2xsa,control,0,baseline,1,1,,,,1.0,3.285,0fuefn2xsa,18-25,male,bachelor,city,none,completed,Synthetic Generator 2.0,1920x1080,672797,5,57,67,57,62,76,baseline_1,baseline,/annotation/baseline/1.png,,,,,,,,,,,,,,,,,,,,,,1763644538,1.0,
0fuefn2xsa,control,0,baseline,2,0,,,,2.0,3.292,0fuefn2xsa,18-25,male,bachelor,city,none,completed,Synthetic Generator 2.0,1920x1080,672797,5,57,67,57,62,76,baseline_2,baseline,/annotation/baseline/2.png,,,,,,,,,,,,,,,,,,,,,,1763644542,0.0,
0fuefn2xsa,control,0,baseline,3,1,,,,7.0,4.425,0fuefn2xsa,18-25,male,bachelor,city,none,completed,Synthetic Generator 2.0,1920x1080,672797,5,57,67,57,62,76,baseline_3,baseline,/annotation/baseline/3.png,,,,,,,,,,,,,,,,,,,,,,1763644547,1.0,
0fuefn2xsa,control,0,baseline,4,0,,,,2.0,3.954,0fuefn2xsa,18-25,male,bachelor,city,none,completed,Synthetic Generator 2.0,1920x1080,672797,5,57,67,57,62,76,baseline_4,baseline,/annotation/baseline/4.png,,,,,,,,,,,,,,,,,,,,,,1763644552,0.0,
0fuefn2xsa,control,0,baseline,5,0,,,,6.0,3.925,0fuefn2xsa,18-25,male,bachelor,city,none,completed,Synthetic Generator 2.0,1920x1080,672797,5,57,67,57,62,76,baseline_5,baseline,/annotation/baseline/5.png,,,,,,,,,,,,,,,,,,,,,,1763644557,0.0,
0fuefn2xsa,control,0,experiment,1,0,,,,5.0,2.192,0fuefn2xsa,18-25,male,bachelor,city,none,completed,Synthetic Generator 2.0,1920x1080,672797,5,57,67,57,62,76,experiment_1,experiment,/annotation/experiment/1.png,,,,,,,,,,,,,,,,,,,,,,1763644561,0.0,
0fuefn2xsa,control,0,experiment,2,0,,,,2.0,2.526,0fuefn2xsa,18-25,male,bachelor,city,none,completed,Synthetic Generator 2.0,1920x1080,672797,5,57,67,57,62,76,experiment_2,experiment,/annotation/experiment/2.png,,,,,,,,,,,,,,,,,,,,,,1763644564,0.0,
0fuefn2xsa,control,0,experiment,3,1,,,,3.0,3.187,0fuefn2xsa,18-25,male,bachelor,city,none,completed,Synthetic Generator 2.0,1920x1080,672797,5,57,67,57,62,76,experiment_3,experiment,/annotation/experiment/3.png,,,,,,,,,,,,,,,,,,,,,,1763644568,1.0,
0fuefn2xsa,control,0,experiment,4,1,,,,6.0,3.4,0fuefn2xsa,18-25,male,bachelor,city,none,completed,Synthetic Generator 2.0,1920x1080,672797,5,57,67,57,62,76,experiment_4,experiment,/annotation/experiment/4.png,,,,,,,,,,,,,,,,,,,,,,1763644573,1.0,
0fuefn2xsa,control,0,experiment,5,1,,,,5.0,4.878,0fuefn2xsa,18-25,male,bachelor,city,none,completed,Synthetic Generator 2.0,1920x1080,672797,5,57,67,57,62,76,experiment_5,experiment,/annotation/experiment/5.png,,,,,,,,,,,,,,,,,,,,,,1763644579,1.0,
0fuefn2xsa,control,0,posttest,1,0,,,,4.0,3.994,0fuefn2xsa,18-25,male,bachelor,city,none,completed,Synthetic Generator 2.0,1920x1080,672797,5,57,67,57,62,76,posttest_1,posttest,/annotation/post_experiment/1.png,,,,,,,,,,,,,,,,,,,,,,1763644583,0.0,
0fuefn2xsa,control,0,posttest,2,0,,,,5.0,3.252,0fuefn2xsa,18-25,male,bachelor,city,none,completed,Synthetic Generator 2.0,1920x1080,672797,5,57,67,57,62,76,posttest_2,posttest,/annotation/post_experiment/2.png,,,,,,,,,,,,,,,,,,,,,,1763644588,0.0,
0fuefn2xsa,control,0,posttest,3,0,,,,3.0,1.923,0fuefn2xsa,18-25,male,bachelor,city,none,completed,Synthetic Generator 2.0,1920x1080,672797,5,57,67,57,62,76,posttest_3,posttest,/annotation/post_experiment/3.png,,,,,,,,,,,,,,,,,,,,,,1763644591,0.0,
0fuefn2xsa,control,0,posttest,4,0,,,,5.0,3.696,0fuefn2xsa,18-25,male,bachelor,city,none,completed,Synthetic Generator 2.0,1920x1080,672797,5,57,67,57,62,76,posttest_4,posttest,/annotation/post_experiment/4.png,,,,,,,,,,,,,,,,,,,,,,1763644595,0.0,
0fuefn2xsa,control,0,posttest,5,1,,,,1.0,2.864,0fuefn2xsa,18-25,male,bachelor,city,none,completed,Synthetic Generator 2.0,1920x1080,672797,5,57,67,57,62,76,posttest_5,posttest,/annotation/post_experiment/5.png,,,,,,,,,,,,,,,,,,,,,,1763644599,1.0,
03bu75k4vh,control,0,baseline,1,0,,,,1.0,3.51,03bu75k4vh,36-45,female,high-school,county-seat,none,completed,Synthetic Generator 2.0,1920x1080,228152,8,40,76,31,56,66,baseline_1,baseline,/annotation/baseline/1.png,,,,,,,,,,,,,,,,,,,,,,1763716120,0.0,
03bu75k4vh,control,0,baseline,2,1,,,,5.0,4.224,03bu75k4vh,36-45,female,high-school,county-seat,none,completed,Synthetic Generator 2.0,1920x1080,228152,8,40,76,31,56,66,baseline_2,baseline,/annotation/baseline/2.png,,,,,,,,,,,,,,,,,,,,,,1763716125,1.0,
03bu75k4vh,control,0,baseline,3,0,,,,1.0,4.338,03bu75k4vh,36-45,female,high-school,county-seat,none,completed,Synthetic Generator 2.0,1920x1080,228152,8,40,76,31,56,66,baseline_3,baseline,/annotation/baseline/3.png,,,,,,,,,,,,,,,,,,,,,,1763716131,0.0,
03bu75k4vh,control,0,baseline,4,1,,,,7.0,2.823,03bu75k4vh,36-45,female,high-school,county-seat,none,completed,Synthetic Generator 2.0,1920x1080,228152,8,40,76,31,56,66,baseline_4,baseline,/annotation/baseline/4.png,,,,,,,,,,,,,,,,,,,,,,1763716134,1.0,
03bu75k4vh,control,0,baseline,5,0,,,,6.0,4.05,03bu75k4vh,36-45,female,high-school,county-seat,none,completed,Synthetic Generator 2.0,1920x1080,228152,8,40,76,31,56,66,baseline_5,baseline,/annotation/baseline/5.png,,,,,,,,,,,,,,,,,,,,,,1763716139,0.0,
03bu75k4vh,control,0,experiment,1,1,,,,2.0,4.614,03bu75k4vh,36-45,female,high-school,county-seat,none,completed,Synthetic Generator 2.0,1920x1080,228152,8,40,76,31,56,66,experiment_1,experiment,/annotation/experiment/1.png,,,,,,,,,,,,,,,,,,,,,,1763716145,1.0,
03bu75k4vh,control,0,experiment,2,0,,,,7.0,3.266,03bu75k4vh,36-45,female,high-school,county-seat,none,completed,Synthetic Generator 2.0,1920x1080,228152,8,40,76,31,56,66,experiment_2,experiment,/annotation/experiment/2.png,,,,,,,,,,,,,,,,,,,,,,1763716149,0.0,
03bu75k4vh,control,0,experiment,3,0,,,,1.0,2.918,03bu75k4vh,36-45,female,high-school,county-seat,none,completed,Synthetic Generator 2.0,1920x1080,228152,8,40,76,31,56,66,experiment_3,experiment,/annotation/experiment/3.png,,,,,,,,,,,,,,,,,,,,,,1763716153,0.0,
03bu75k4vh,control,0,experiment,4,1,,,,1.0,1.77,03bu75k4vh,36-45,female,high-school,county-seat,none,completed,Synthetic Generator 2.0,1920x1080,228152,8,40,76,31,56,66,experiment_4,experiment,/annotation/experiment/4.png,,,,,,,,,,,,,,,,,,,,,,1763716156,1.0,
03bu75k4vh,control,0,experiment,5,0,,,,1.0,2.629,03bu75k4vh,36-45,female,high-school,county-seat,none,completed,Synthetic Generator 2.0,1920x1080,228152,8,40,76,31,56,66,experiment_5,experiment,/annotation/experiment/5.png,,,,,,,,,,,,,,,,,,,,,,1763716160,0.0,
03bu75k4vh,control,0,posttest,1,0,,,,3.0,3.628,03bu75k4vh,36-45,female,high-school,county-seat,none,completed,Synthetic Generator 2.0,1920x1080,228152,8,40,76,31,56,66,posttest_1,posttest,/annotation/post_experiment/1.png,,,,,,,,,,,,,,,,,,,,,,1763716164,0.0,
03bu75k4vh,control,0,posttest,2,0,,,,3.0,3.905,03bu75k4vh,36-45,female,high-school,county-seat,none,completed,Synthetic Generator 2.0,1920x1080,228152,8,40,76,31,56,66,posttest_2,posttest,/annotation/post_experiment/2.png,,,,,,,,,,,,,,,,,,,,,,1763716169,0.0,
03bu75k4vh,control,0,posttest,3,0,,,,3.0,4.478,03bu75k4vh,36-45,female,high-school,county-seat,none,completed,Synthetic Generator 2.0,1920x1080,228152,8,40,76,31,56,66,posttest_3,posttest,/annotation/post_experiment/3.png,,,,,,,,,,,,,,,,,,,,,,1763716175,0.0,
03bu75k4vh,control,0,posttest,4,1,,,,5.0,3.988,03bu75k4vh,36-45,female,high-school,county-seat,none,completed,Synthetic Generator 2.0,1920x1080,228152,8,40,76,31,56,66,posttest_4,posttest,/annotation/post_experiment/4.png,,,,,,,,,,,,,,,,,,,,,,1763716180,1.0,
03bu75k4vh,control,0,posttest,5,0,,,,7.0,4.853,03bu75k4vh,36-45,female,high-school,county-seat,none,completed,Synthetic Generator 2.0,1920x1080,228152,8,40,76,31,56,66,posttest_5,posttest,/annotation/post_experiment/5.png,,,,,,,,,,,,,,,,,,,,,,1763716185,0.0,
1xbw5ql3l1,treatment,1,baseline,1,1,,,,2.0,3.29,1xbw5ql3l1,36-45,male,high-school,village,none,completed,Synthetic Generator 2.0,1920x1080,553159,10,60,76,32,84,44,baseline_1,baseline,/annotation/baseline/1.png,,,,,,,,,,,,,,,,,,,,,,1763643604,1.0,
1xbw5ql3l1,treatment,1,baseline,2,1,,,,7.0,3.567,1xbw5ql3l1,36-45,male,high-school,village,none,completed,Synthetic Generator 2.0,1920x1080,553159,10,60,76,32,84,44,baseline_2,baseline,/annotation/baseline/2.png,,,,,,,,,,,,,,,,,,,,,,1763643608,1.0,
1xbw5ql3l1,treatment,1,baseline,3,0,,,,4.0,3.552,1xbw5ql3l1,36-45,male,high-school,village,none,completed,Synthetic Generator 2.0,1920x1080,553159,10,60,76,32,84,44,baseline_3,baseline,/annotation/baseline/3.png,,,,,,,,,,,,,,,,,,,,,,1763643613,0.0,
1xbw5ql3l1,treatment,1,baseline,4,0,,,,5.0,1.502,1xbw5ql3l1,36-45,male,high-school,village,none,completed,Synthetic Generator 2.0,1920x1080,553159,10,60,76,32,84,44,baseline_4,baseline,/annotation/baseline/4.png,,,,,,,,,,,,,,,,,,,,,,1763643615,0.0,
1xbw5ql3l1,treatment,1,baseline,5,0,,,,4.0,2.961,1xbw5ql3l1,36-45,male,high-school,village,none,completed,Synthetic Generator 2.0,1920x1080,553159,10,60,76,32,84,44,baseline_5,baseline,/annotation/baseline/5.png,,,,,,,,,,,,,,,,,,,,,,1763643619,0.0,
1xbw5ql3l1,treatment,1,experiment,1,0,,,,,14.219,1xbw5ql3l1,36-45,male,high-school,village,none,completed,Synthetic Generator 2.0,1920x1080,553159,10,60,76,32,84,44,experiment_1,experiment,/annotation/experiment/1.png,0.0,False,nincsen tünet,,5.0,5.0,,,,,,0.8957432005667949,0.0,,,,,,,,,1763643635,,0.0
1xbw5ql3l1,treatment,1,experiment,2,0,,,,,14.568,1xbw5ql3l1,36-45,male,high-school,village,none,completed,Synthetic Generator 2.0,1920x1080,553159,10,60,76,32,84,44,experiment_2,experiment,/annotation/experiment/2.png,1.0,True,tünet,,4.0,4.0,,,,,,0.9454497548823424,0.0,,,,,,,,,1763643650,,0.0
1xbw5ql3l1,treatment,1,experiment,3,1,,,,,14.705,1xbw5ql3l1,36-45,male,high-school,village,none,completed,Synthetic Generator 2.0,1920x1080,553159,10,60,76,32,84,44,experiment_3,experiment,/annotation/experiment/3.png,1.0,False,tünet,0.08574878117043754,6.0,7.0,,,,,,0.9301828618066035,1.0,53.0,90.0,100.0,100.0,9.0,0.0,100.0,100.0,1763643666,,1.0
1xbw5ql3l1,treatment,1,experiment,4,1,,,,,14.965,1xbw5ql3l1,36-45,male,high-school,village,none,completed,Synthetic Generator 2.0,1920x1080,553159,10,60,76,32,84,44,experiment_4,experiment,/annotation/experiment/4.png,1.0,False,tünet,0.08164390138158766,7.0,7.0,,,,,,0.9228537007027486,1.0,25.0,51.0,100.0,100.0,37.0,92.0,100.0,100.0,1763643682,,1.0
1xbw5ql3l1,treatment,1,experiment,5,1,,,,,8.84,1xbw5ql3l1,36-45,male,high-school,village,none,completed,Synthetic Generator 2.0,1920x1080,553159,10,60,76,32,84,44,experiment_5,experiment,/annotation/experiment/5.png,1.0,False,tünet,0.5014027013267596,2.0,2.0,,,,,,0.9171003076265126,1.0,86.0,46.0,100.0,100.0,67.0,16.0,100.0,100.0,1763643692,,1.0
1xbw5ql3l1,treatment,1,posttest,1,1,,,,5.0,4.59,1xbw5ql3l1,36-45,male,high-school,village,none,completed,Synthetic Generator 2.0,1920x1080,553159,10,60,76,32,84,44,posttest_1,posttest,/annotation/post_experiment/1.png,,,,,,,,,,,,,,,,,,,,,,1763643697,1.0,
1xbw5ql3l1,treatment,1,posttest,2,0,,,,6.0,4.56,1xbw5ql3l1,36-45,male,high-school,village,none,completed,Synthetic Generator 2.0,1920x1080,553159,10,60,76,32,84,44,posttest_2,posttest,/annotation/post_experiment/2.png,,,,,,,,,,,,,,,,,,,,,,1763643703,0.0,
1xbw5ql3l1,treatment,1,posttest,3,1,,,,5.0,1.356,1xbw5ql3l1,36-45,male,high-school,village,none,completed,Synthetic Generator 2.0,1920x1080,553159,10,60,76,32,84,44,posttest_3,posttest,/annotation/post_experiment/3.png,,,,,,,,,,,,,,,,,,,,,,1763643705,1.0,
